uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
8c0cc372-e82d-3a3b-af66-72d777b95ccd,Brazil,government,12030651,ESC PROFESSOR HELIO COSTA,-8.9245,-70.7448,0.67,18,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Feijó,BR1200302,No
51bc3132-d2ca-3b48-a207-4c9eea9442a6,Brazil,government,12030660,ESC INDIGENA HOSHA,-10.9403,-69.5673,0.67,9,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Assis Brasil,BR1200054,No
9ebf458f-2b0f-3b51-b04b-bf1c0a1ca358,Brazil,government,12030678,ESC INDIGENA KATAHIRI,-10.7791,-70.0059,0.67,9,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Assis Brasil,BR1200054,No
945bf220-2a00-3a0f-b32d-76f5ab810d60,Brazil,government,12030694,ESC JOSE ALVES DA SILVA,-10.4736,-67.836,0.61,11,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Capixaba,BR1200179,No
b7bded00-f97e-36b2-9acf-ce8a773dbde2,Brazil,government,12030708,ESC CRECHE VOVO AURELIANO,-7.5044,-73.439,0.61,108,No,Municipal,Urban,Yes,5.0,Norte,1,Acre,BR12,Mâncio Lima,BR1200336,Yes
0c7a8b9e-7c27-3ded-9919-b48d69ebd8f3,Brazil,government,12030732,ESC EDSON TAVARES DA SILVA,-8.9245,-70.7448,0.67,9,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Feijó,BR1200302,No
ddbd87d0-f7c8-314c-8b9b-eb74b380b54c,Brazil,government,12030740,ESC ANTONIO BARROSO RODRIGUES,-8.9245,-70.7448,0.67,12,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Feijó,BR1200302,No
d0d0da8b-7439-35e9-9644-103221b466d1,Brazil,government,12030783,ESC INFANTIL PROFESSORA COSMA DE AZEVEDO MARQUES,-11.0202,-68.7463,1.0,200,No,Municipal,Urban,No,0.0,Norte,1,Acre,BR12,Epitaciolândia,BR1200252,No
1e224e28-4ab6-32bd-82d1-5d5db25d4987,Brazil,government,12030821,ESC ANTONIO DELMIRO DOS SANTOS,-9.7712,-69.3816,1.0,0,,Municipal,Rural,,,Norte,1,Acre,BR12,Sena Madureira,BR1200500,No
ef49ad4b-2d13-3eb5-b19a-21da4e030ee7,Brazil,government,12030848,ESC VALDERI JOSE DO VALE DA SILVA,-7.8437,-73.2233,0.67,83,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Rodrigues Alves,BR1200427,No
f0cad86d-f3fe-3e91-87b0-9e13b2b93d18,Brazil,government,12030856,ESC RUI MATOS SAID MAIA,-7.8437,-73.2233,0.67,17,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Rodrigues Alves,BR1200427,No
1db69292-3727-3ea4-9618-86846be04fc6,Brazil,government,12030864,ESC IRACEMA DIAS DE MOURA,-7.8437,-73.2233,0.67,9,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Rodrigues Alves,BR1200427,No
d26ca552-71d9-39ea-9de5-91e1de19b0ca,Brazil,government,12030899,ESC ARISTON FERREIRA DA CUNHA,-10.4736,-67.836,0.61,387,No,Estadual,Rural,Yes,2.0,Norte,1,Acre,BR12,Capixaba,BR1200179,Yes
e9765f42-23ba-335a-87c6-7af497f16f37,Brazil,government,12030937,IFAC - CAMPUS CRUZEIRO DO SUL,-7.5817,-72.7413,1.0,378,Yes,Federal,Urban,Yes,5.0,Norte,1,Acre,BR12,Cruzeiro do Sul,BR1200203,Yes
e09f682c-32c3-37fd-9d28-266412eb7b9e,Brazil,government,12030945,IFAC - CAMPUS SENA MADUREIRA,-9.082,-68.6798,0.94,212,Yes,Federal,Urban,Yes,5.0,Norte,1,Acre,BR12,Sena Madureira,BR1200500,Yes
8a93d7a9-59c2-387b-b25b-1749fa9872ad,Brazil,government,12030953,IFAC - CAMPUS XAPURI,-10.6608,-68.4941,1.0,282,Yes,Federal,Urban,Yes,5.0,Norte,1,Acre,BR12,Xapuri,BR1200708,Yes
db2d5e07-44c3-34ca-88d1-2897c590e9b4,Brazil,government,12030961,IFAC - CAMPUS RIO BRANCO,-9.9311,-67.8179,1.0,824,Yes,Federal,Urban,Yes,5.0,Norte,1,Acre,BR12,Rio Branco,BR1200401,Yes
777d5117-29ac-335c-accb-8672891827cf,Brazil,government,12031232,ESC SAO VICENTE,-9.6295,-67.6984,0.67,17,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Porto Acre,BR1200807,No
3c85ba55-ff70-3e2f-b554-f578b27ea009,Brazil,government,12031330,ESCOLA MUNICIPAL LAURO CAVALCANTE DE ANDRADE,-7.5961,-72.9308,1.0,319,No,Municipal,Urban,Yes,5.0,Norte,1,Acre,BR12,Mâncio Lima,BR1200336,Yes
